Домен,Статус,Рішення ПлейСіті,Рішення НКЕК,Останнє оновлення
freshcasino3028.com,Заблокований,від 09.07.2025 №29-Р,від 16.07.2025 №440,2025-11-05
freshcasino3030.com,Заблокований,від 03.09.2025 №77-Р,від 10.09.2025 №547,2025-11-05
freshcasino3031.com,Заблокований,від 03.09.2025 №77-Р,від 10.09.2025 №547,2025-11-05
freshcasino3033.com,Заблокований,від 23.10.2025 №131-Р,від 30.10.2025 №632,2025-11-05
freshcasino3037.com,Заблокований,від 23.10.2025 №131-Р,від 30.10.2025 №632,2025-11-05
freshcasino3038.com,Заблокований,від 23.10.2025 №131-Р,від 30.10.2025 №632,2025-11-05
freshcasino3039.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
freshcasino3043.com,Заблокований,від 18.03.2026 №69-Р,від 24.03.2026 №150,2026-04-16
freshcasino3044.com,Заблокований,від 18.03.2026 №69-Р,від 24.03.2026 №150,2026-04-16
freshcasino3046.com,Заблокований,від 10.04.2026 №120-Р,повідомлення на офіційному вебсайті НКЕК від 14.04.2026,2026-04-16
freshcasino3048.com,Заблокований,від 04.02.2026 №28-Р,від 11.02.2026 №70,2026-02-16
freshcasino.biz.ua,Заблокований,від 16.01.2026 №13-Р,від 28.01.2026 №35,2026-02-02
freshcasino.dp.ua,Заблокований,від 16.01.2026 №13-Р,від 28.01.2026 №35,2026-02-02
freshcasino.kiev.ua,Заблокований,від 16.01.2026 №13-Р,від 28.01.2026 №35,2026-02-02
fresh-casino.net.ua,Заблокований,від 16.01.2026 №13-Р,від 28.01.2026 №35,2026-02-02
freshcasino.net.ua,Заблокований,від 10.04.2026 №120-Р,повідомлення на офіційному вебсайті НКЕК від 14.04.2026,2026-04-16
freshcasino.org.ua,Заблокований,від 10.04.2026 №120-Р,повідомлення на офіційному вебсайті НКЕК від 14.04.2026,2026-04-16
freshkazino.com.ua,Заблокований,від 16.01.2026 №13-Р,від 28.01.2026 №35,2026-02-02
freshkazinokz7.com,Заблокований,від 16.06.2025 №19-Р,від 25.06.2025 №411,2025-11-05
freshline.com.ua,Заблокований,від 16.01.2026 №13-Р,від 28.01.2026 №35,2026-02-02
fresh-online.com.ua,Заблокований,від 16.01.2026 №13-Р,від 28.01.2026 №35,2026-02-02
freshsftj1.com,Заблокований,від 16.06.2025 №19-Р,від 25.06.2025 №411,2025-11-05
fresh.vn.ua,Заблокований,від 16.01.2026 №13-Р,від 28.01.2026 №35,2026-02-02
freshwv15.com,Заблокований,від 16.06.2025 №19-Р,від 25.06.2025 №411,2025-11-05
freshwv9.com,Заблокований,від 16.06.2025 №19-Р,від 25.06.2025 №411,2025-11-05
friends-casino.com,Заблокований,Від 22.04.2026 №143-Р,24.04.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-07
fromua.news,Заблокований,від 18.03.2026 №69-Р,від 24.03.2026 №150,2026-04-16
frostybet18.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
f-rt27992mn.vip,Заблокований,від 12.05.2026 №182-Р,"13.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-19
f-rt74365gz.vip,Заблокований,від 12.05.2026 №182-Р,"13.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-19
f-rt92565be.vip,Заблокований,від 06.05.2026 № 173-Р,08.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-12
fsvzznmb.com,Заблокований,від 23.10.2025 №131-Р,від 30.10.2025 №632,2025-11-05
ftu.in.ua,Заблокований,від 05.03.2026 №53-Р,від 11.03.2026 №124,2026-03-16
fugu.casino,Заблокований,від 03.04.2026 №99-Р,повідомлення на вебсайті НКЕК від 07.04.2026,2026-04-16
fugucasino23.com,Заблокований,від 18.03.2026 №69-Р,від 24.03.2026 №150,2026-04-16
fugucasino30.com,Заблокований,від 18.03.2026 №69-Р,від 24.03.2026 №150,2026-04-16
fugucasino52.com,Заблокований,від 03.04.2026 №99-Р,повідомлення на вебсайті НКЕК від 07.04.2026,2026-04-16
fugucasino54.com,Заблокований,від 03.04.2026 №99-Р,повідомлення на вебсайті НКЕК від 07.04.2026,2026-04-16
fugu-casino6.com,Заблокований,від 12.05.2026 №182-Р,"13.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-19
fugucasino6.com,Заблокований,від 19.02.2026 №40-Р,від 25.02.2026 №99,2026-03-06
fugucasino79.com,Заблокований,від 16.04.2026 №132-Р,17.04.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-04-28
fugu-casino7.com,Заблокований,Від 14.05.2026 №185-Р,15.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-19
fugucasino81.com,Заблокований,від 16.04.2026 №132-Р,17.04.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-04-28
fugucasino90.com,Заблокований,від 29.04.2026 №161-Р,30.04.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-07
fugucasino92.com,Заблокований,від 06.05.2026 № 173-Р,08.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-12
fugucasino93.com,Заблокований,від 06.05.2026 № 173-Р,08.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-12
fugucasino94.com,Заблокований,від 12.05.2026 №182-Р,"13.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-19
fugucasino95.com,Заблокований,Від 14.05.2026 №185-Р,15.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-19
fugucasino97.com,Опрацювання,від 20.05.2026 №193-Р,,2026-05-21
fugucasino.com.ua,Заблокований,від 03.04.2026 №99-Р,повідомлення на вебсайті НКЕК від 07.04.2026,2026-04-16
fugu-ua.com.ua,Заблокований,від 03.04.2026 №99-Р,повідомлення на вебсайті НКЕК від 07.04.2026,2026-04-16
fullstarsportsbook.com,Заблокований,від 16.01.2026 №13-Р,від 28.01.2026 №35,2026-02-02
fullycrypto.com,Заблокований,від 16.06.2025 №19-Р,від 25.06.2025 №411,2025-11-05
funelslot.com,Заблокований,від 09.07.2025 №29-Р,від 16.07.2025 №440,2025-11-05
funelslotz.com,Заблокований,від 16.01.2026 №13-Р,від 28.01.2026 №35,2026-02-02
fv365ua.com,Опрацювання,від 20.05.2026 №193-Р,,2026-05-21
g0t8melumb.com,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
gamasate.com,Заблокований,від 03.09.2025 №77-Р,від 10.09.2025 №547,2025-11-05
gamba.com,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
gamble.io,Заблокований,від 16.06.2025 №19-Р,від 25.06.2025 №411,2025-11-05
gambleonline.co,Заблокований,від 06.08.2025 №62-Р,від 20.08.2025 №504,2025-11-05
gambleonline.net,Заблокований,від 06.08.2025 №62-Р,від 20.08.2025 №504,2025-11-05
gamdom.com,Заблокований,від 03.09.2025 №77-Р,від 10.09.2025 №547,2025-11-05
gamdom.eu,Заблокований,від 04.05.2026 №167-Р,06.05.2026 на офіційному вебсайті НКЕК розміщено повідомленням,2026-05-08
gamdom.io,Заблокований,від 04.05.2026 №167-Р,06.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-08
gamdom.one,Заблокований,від 12.05.2026 №182-Р,"13.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-19
gamdom.vip,Заблокований,від 04.05.2026 №167-Р,06.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-08
gamdom.win,Заблокований,від 04.05.2026 №167-Р,06.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-08
game128.cc,Заблокований,від 11.09.2025 №83-Р,від 17.09.2025 №555,2025-11-05
gamelabs.com,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
gangsta.casino,Заблокований,від 30.07.2025 №52-Р,від 06.08.2025 №481,2025-11-05
gdakxmmb.com,Заблокований,від 05.03.2026 №53-Р,від 11.03.2026 №124,2026-03-16
gdfplay21.com,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
geci.cn.ua,Заблокований,від 02.07.2025 №27-Р,від 09.07.2025 №430,2025-11-05
geo-restricted.stawki-bet.xyz/403/prj3/ua/index.html,Заблокований,від 30.07.2025 №52-Р,від 06.08.2025 №481,2025-11-05
getx-f51dy.life,Заблокований,від 15.05.2026 №188-Р,"19.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-20
getx-gpb91x.life,Заблокований,від 12.05.2026 №182-Р,"13.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-19
getx-pdko.life,Опрацювання,від 20.05.2026 №193-Р,,2026-05-21
gg.bet,Заблокований,від 27.08.2025 №74-Р,від 03.09.2025 №533,2026-03-18
ggbetbestoffer.com,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
ggbet.pp.ua,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
ggbet.ua,Легальний,Рішення КРАІЛ від 08.08.2023 № 129,Рішення КРАІЛ від 08.08.2023 № 129,2025-08-07
ggplay.com.ua,Заблокований,від 04.12.2025 №178-Р,від 17.12.2025 №713,2025-12-24
ggpokerclub.com.ua,Заблокований,від 04.12.2025 №178-Р,від 17.12.2025 №713,2025-12-24
ggpoker.com,Заблокований,від 03.09.2025 №77-Р,від 10.09.2025 №547,2025-11-05
ggpoker.com.ua,Заблокований,від 23.10.2025 №131-Р,від 30.10.2025 №632,2025-11-05
ggpokerigra1.com,Заблокований,від 16.01.2026 №13-Р,від 28.01.2026 №35,2026-02-02
ggpokerigra2.com,Заблокований,від 19.02.2026 №40-Р,від 25.02.2026 №99,2026-03-06
ggpokerigra.com,Заблокований,від 04.12.2025 №178-Р,від 17.12.2025 №713,2025-12-24
ggpoker.in.ua,Заблокований,від 03.09.2025 №77-Р,від 10.09.2025 №547,2025-11-05
ggpoker.org.ua,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
ggpokers.com.ua,Заблокований,від 04.12.2025 №178-Р,від 17.12.2025 №713,2025-12-24
ggpoker.ua,Легальний,Рішення КРАІЛ від 11.08.2021 № 484,Рішення КРАІЛ від 11.08.2021 № 484,2025-08-07
ggpokerua.com,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
gidropark.org.ua,Заблокований,від 23.10.2025 №131-Р,від 30.10.2025 №632,2025-11-05
gizbo.casino,Заблокований,від 23.06.2025 №24-Р,від 02.07.2025 №418,2025-11-05
gizbocasino103.com,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
gizbo-casino10.com,Заблокований,від 23.10.2025 №131-Р,від 30.10.2025 №632,2025-11-05
gizbocasino110.com,Заблокований,від 16.01.2026 №13-Р,від 28.01.2026 №35,2026-02-02
gizbocasino111.com,Заблокований,від 04.02.2026 №28-Р,від 11.02.2026 №70,2026-02-16
gizbocasino117.com,Заблокований,від 18.03.2026 №69-Р,від 24.03.2026 №150,2026-04-16
gizbocasino119.com,Заблокований,від 18.03.2026 №69-Р,від 24.03.2026 №150,2026-04-16
gizbo-casino12.com,Заблокований,від 16.01.2026 №13-Р,від 28.01.2026 №35,2026-02-02
gizbocasino130.com,Заблокований,від 03.04.2026 №99-Р,повідомлення на вебсайті НКЕК від 07.04.2026,2026-04-16
gizbo-casino13.com,Заблокований,від 04.02.2026 №28-Р,від 11.02.2026 №70,2026-02-16
gizbocasino141.com,Заблокований,від 10.04.2026 №120-Р,повідомлення на офіційному вебсайті НКЕК від 14.04.2026,2026-04-16
gizbocasino148.com,Заблокований,від 29.04.2026 №161-Р,30.04.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-07
gizbo-casino14.com,Заблокований,від 04.02.2026 №28-Р,від 11.02.2026 №70,2026-02-16
gizbo-casino15.com,Заблокований,від 18.03.2026 №69-Р,від 24.03.2026 №150,2026-04-16
gizbo-casino16.com,Заблокований,від 18.03.2026 №69-Р,від 24.03.2026 №150,2026-04-16
gizbo-casino17.com,Заблокований,від 10.04.2026 №120-Р,повідомлення на офіційному вебсайті НКЕК від 14.04.2026,2026-04-16
gizbo-casino18.com,Заблокований,від 12.05.2026 №182-Р,"13.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-19
